Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	000861040122	PALETA DE LECHE CORONADO 50/20 PZ..	PZA		NO CONTABILIZADO	0	 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75053901	SALSA CATSUP SQUEEZABLE DEL MONTE 320 ML	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	750556	SANDALINDAS MOD. LORETO CRISANTEMOS T3/6	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506078917491	IMEDIA # 6.34 RUBIO OBSCURO CHOCOLATE	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506078921603	IMEDIA # 6.7 CHOCOLATE PROFUNDO	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506078935488	IMEDIA # 1 NEGRO	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506105606091	TRIDENT VAL U PACK COLL BUBLE 30.6.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506141906018	SANDALIA NINO T 17-22 IA	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75061685	BEBIDA BONAFONT UVA 6/300ML	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75061685	BEBIDA BONAFONT UVA 6/300ML	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506174506995	PEDIGREE RAZAS PEQUEÑAS CORDERO SOBRE 100 G.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506174512200	CHOCOLATE MILKY WAY 48GR	PZA		NO CONTABILIZADO		 6			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506174514747	PEDIG PUPPY NUTRIDEFENSE ETG  12/420	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506174514761	PEDIGREE RAZAS PEQ 420 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192502672	CLDO POLLO RIKOPOLLO C/10 CUBOS	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192503358	GEL EGO DIEZ BLACK 200 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192504072	CPP SAVILE KERATINA RIZOS 300 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192504225	CALDO DE POLLO RIKO POLLO 8 CUBOS.	PZA		NO CONTABILIZADO		 11			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192505918	BEBIDA ENERG.VIVE 100 24/500 ML	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192506045	CERA EGO MATE 25GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192506175	CPP SAVILE COLAGENO ANTI ESPONJADO 100ML	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192506557	SH SAVILE CONTROL CASPA 180 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192507417	BEBIDA VIVE 100 GINSENG 500 ML	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192508384	CALDO RIKOMATE C/8 CUBOS	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506192508407	CALDO RIKOMATE C/12 CUBOS	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506195100233	CREMA DENTAL CD CREST COMPTETE DE 50ML.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506195197004	SALVO LIQ. LIMON 900 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506205807589	CHOCO MILK BOLSO 160 GR.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506205807596	CHOCO MILK CHOCOLATE SOBRE 350 GRS..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506205807596	CHOCO MILK CHOCOLATE SOBRE 350 GRS..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506205807633	CAL-C TOSE BOLSA 30/160 GR..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506240620426	MULTICONTACTO 4 ENTRADAS ECONOMICO VOLTECH.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506240624004	CUCHILLO PRETUL CEBOLLERO CUCH-P70.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506245107106	VASO BIG ARCOIRIS COMBINADO.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506245109834	HERMETICO 3 D PICOLO.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506245115927	TAZA BOLA TOP DESIGN COLOR PLUS.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506245143166	MOLDE DE GELATINA	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75062927	D REXONA ST POWDER AP 45 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506295356776	CEP PRO DOBLE ACC MAYOR ALCANCE 3X2	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306209732	D SAVILE A AP AGUA DE ROSAS 150ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306215405	* XD SAVILE CR PEIN RIZO L COCO 300ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306215559	* XD GEL SAVILE COLAGENO 250ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306215580	* XD SAVILE GEL KERATINA 24x250ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306215689	GEL EGO CONTROL CAIDA 200 ML	PZA		NO CONTABILIZADO		 4			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306216730	CPP SEDAL BOMBA NUTRICION 300 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306221918	SEDAL SH ALOE Y MENTA 190ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306223875	SH SAVILE COCO Y ROMERO 180 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306225596	SAVILE SH ALMENDRA 730ML	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306225602	SAVILE SH CHILE 2EN1 730ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306225602	SAVILE SH CHILE 2EN1 730ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306225640	SAVILE SH LECHE DE ALMENDRAS 730ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7506306225657	SAVILE SH LECHE DE COCO 730ML	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
